sample,env,delta_T,asv,fold,model,R2,R2_pooled,n_present,included
Soil-C,Soil,1,5,8,OLS_raw,,-575.4432999732601,1,False
Soil-C,Soil,1,5,1,endpoint,,0.8051364500802545,1,False
Soil-C,Soil,1,5,2,endpoint,,0.8051364500802545,1,False
Soil-C,Soil,1,5,3,endpoint,-242.9569292633816,0.8051364500802545,1,False
Soil-C,Soil,1,5,4,endpoint,-0.2655330507001519,0.8051364500802545,1,False
Soil-C,Soil,1,5,5,endpoint,,0.8051364500802545,1,False
Soil-C,Soil,1,5,6,endpoint,,0.8051364500802545,1,False
Soil-C,Soil,1,5,7,endpoint,,0.8051364500802545,1,False
Soil-C,Soil,1,5,8,endpoint,,0.8051364500802545,1,False
Soil-C,Soil,1,5,1,persistence,,0.8631701994041918,1,False
Soil-C,Soil,1,5,2,persistence,,0.8631701994041918,1,False
Soil-C,Soil,1,5,3,persistence,0.3855137787049988,0.8631701994041918,1,False
Soil-C,Soil,1,5,4,persistence,0.10808474661648582,0.8631701994041918,1,False
Soil-C,Soil,1,5,5,persistence,,0.8631701994041918,1,False
Soil-C,Soil,1,5,6,persistence,,0.8631701994041918,1,False
Soil-C,Soil,1,5,7,persistence,,0.8631701994041918,1,False
Soil-C,Soil,1,5,8,persistence,,0.8631701994041918,1,False
Soil-C,Soil,2,1,1,OLS,0.5798155546197141,0.5782392222501433,8,True
Soil-C,Soil,2,1,2,OLS,0.5417275364936114,0.5782392222501433,8,True
Soil-C,Soil,2,1,3,OLS,0.5538056027406295,0.5782392222501433,8,True
Soil-C,Soil,2,1,4,OLS,-0.223929328049145,0.5782392222501433,8,True
Soil-C,Soil,2,1,5,OLS,0.5497909350494035,0.5782392222501433,8,True
Soil-C,Soil,2,1,6,OLS,-0.02778301593421051,0.5782392222501433,8,True
Soil-C,Soil,2,1,7,OLS,-0.024486242872785224,0.5782392222501433,8,True
Soil-C,Soil,2,1,8,OLS,0.1727635383789068,0.5782392222501433,8,True
Soil-C,Soil,2,1,1,OLS_raw,0.6172950540749067,0.5873757873206995,8,True
Soil-C,Soil,2,1,2,OLS_raw,0.5605120460446813,0.5873757873206995,8,True
Soil-C,Soil,2,1,3,OLS_raw,0.5655729325367445,0.5873757873206995,8,True
Soil-C,Soil,2,1,4,OLS_raw,-0.3620836676333623,0.5873757873206995,8,True
Soil-C,Soil,2,1,5,OLS_raw,0.5574828727175078,0.5873757873206995,8,True
Soil-C,Soil,2,1,6,OLS_raw,-0.021333256119322463,0.5873757873206995,8,True
Soil-C,Soil,2,1,7,OLS_raw,0.032761707986952326,0.5873757873206995,8,True
Soil-C,Soil,2,1,8,OLS_raw,0.25123723583466095,0.5873757873206995,8,True
Soil-C,Soil,2,1,1,endpoint,0.4801962138733764,0.5211939801488576,8,True
Soil-C,Soil,2,1,2,endpoint,0.6330072299381575,0.5211939801488576,8,True
Soil-C,Soil,2,1,3,endpoint,0.38995579758687626,0.5211939801488576,8,True
Soil-C,Soil,2,1,4,endpoint,-0.5395163646787511,0.5211939801488576,8,True
Soil-C,Soil,2,1,5,endpoint,0.5047693450484879,0.5211939801488576,8,True
Soil-C,Soil,2,1,6,endpoint,-0.2691904962622904,0.5211939801488576,8,True
Soil-C,Soil,2,1,7,endpoint,-0.1577484691686657,0.5211939801488576,8,True
Soil-C,Soil,2,1,8,endpoint,0.09590725430678426,0.5211939801488576,8,True
Soil-C,Soil,2,1,1,persistence,0.37808221881405923,0.4555914298338347,8,True
Soil-C,Soil,2,1,2,persistence,0.5890877791510883,0.4555914298338347,8,True
Soil-C,Soil,2,1,3,persistence,0.5345288525368443,0.4555914298338347,8,True
Soil-C,Soil,2,1,4,persistence,-0.8807176539095383,0.4555914298338347,8,True
Soil-C,Soil,2,1,5,persistence,0.44280273480355525,0.4555914298338347,8,True
Soil-C,Soil,2,1,6,persistence,-0.47940183540620707,0.4555914298338347,8,True
Soil-C,Soil,2,1,7,persistence,-0.4720535478239829,0.4555914298338347,8,True
Soil-C,Soil,2,1,8,persistence,-0.11712485091275493,0.4555914298338347,8,True
Soil-C,Soil,2,2,1,OLS,0.770681359134284,0.9298003357140218,5,True
Soil-C,Soil,2,2,2,OLS,0.8789950745839267,0.9298003357140218,5,True
Soil-C,Soil,2,2,3,OLS,0.9499773080644957,0.9298003357140218,5,True
Soil-C,Soil,2,2,4,OLS,,0.9298003357140218,5,True
Soil-C,Soil,2,2,5,OLS,,0.9298003357140218,5,True
Soil-C,Soil,2,2,6,OLS,0.6467121998127014,0.9298003357140218,5,True
Soil-C,Soil,2,2,7,OLS,,0.9298003357140218,5,True
Soil-C,Soil,2,2,8,OLS,0.7502380812936855,0.9298003357140218,5,True
Soil-C,Soil,2,2,1,OLS_raw,0.7673813498608721,0.9068188857260558,5,True
Soil-C,Soil,2,2,2,OLS_raw,0.89064757929232,0.9068188857260558,5,True
Soil-C,Soil,2,2,3,OLS_raw,0.9537723260138797,0.9068188857260558,5,True
Soil-C,Soil,2,2,4,OLS_raw,,0.9068188857260558,5,True
Soil-C,Soil,2,2,5,OLS_raw,,0.9068188857260558,5,True
Soil-C,Soil,2,2,6,OLS_raw,0.5213505996662402,0.9068188857260558,5,True
Soil-C,Soil,2,2,7,OLS_raw,,0.9068188857260558,5,True
Soil-C,Soil,2,2,8,OLS_raw,0.5314041414951358,0.9068188857260558,5,True
Soil-C,Soil,2,2,1,endpoint,0.6870626221074003,0.9028026959378681,5,True
Soil-C,Soil,2,2,2,endpoint,0.8714251477663629,0.9028026959378681,5,True
Soil-C,Soil,2,2,3,endpoint,0.9637615587373446,0.9028026959378681,5,True
Soil-C,Soil,2,2,4,endpoint,,0.9028026959378681,5,True
Soil-C,Soil,2,2,5,endpoint,,0.9028026959378681,5,True
Soil-C,Soil,2,2,6,endpoint,0.5070890059675892,0.9028026959378681,5,True
Soil-C,Soil,2,2,7,endpoint,,0.9028026959378681,5,True
Soil-C,Soil,2,2,8,endpoint,0.6116352989166742,0.9028026959378681,5,True
Soil-C,Soil,2,2,1,persistence,0.6758993395427508,0.9018707009881797,5,True
Soil-C,Soil,2,2,2,persistence,0.8677643873734776,0.9018707009881797,5,True
Soil-C,Soil,2,2,3,persistence,0.9655740647210216,0.9018707009881797,5,True
Soil-C,Soil,2,2,4,persistence,,0.9018707009881797,5,True
Soil-C,Soil,2,2,5,persistence,,0.9018707009881797,5,True
Soil-C,Soil,2,2,6,persistence,0.49516054042758784,0.9018707009881797,5,True
Soil-C,Soil,2,2,7,persistence,,0.9018707009881797,5,True
Soil-C,Soil,2,2,8,persistence,0.5999374865776603,0.9018707009881797,5,True
Soil-C,Soil,2,3,1,OLS,0.23768144618884868,0.6473712166279137,8,True
Soil-C,Soil,2,3,2,OLS,0.25547426177917054,0.6473712166279137,8,True
Soil-C,Soil,2,3,3,OLS,0.19717453711561062,0.6473712166279137,8,True
Soil-C,Soil,2,3,4,OLS,0.3695501038901742,0.6473712166279137,8,True
Soil-C,Soil,2,3,5,OLS,0.49408230091084937,0.6473712166279137,8,True
Soil-C,Soil,2,3,6,OLS,0.08549147106437704,0.6473712166279137,8,True
Soil-C,Soil,2,3,7,OLS,0.2249585432026957,0.6473712166279137,8,True
Soil-C,Soil,2,3,8,OLS,0.3980333092693772,0.6473712166279137,8,True
Soil-C,Soil,2,3,1,OLS_raw,0.21561891307663006,0.6421462365406092,8,True
Soil-C,Soil,2,3,2,OLS_raw,0.1775788065769317,0.6421462365406092,8,True
Soil-C,Soil,2,3,3,OLS_raw,0.1690210883152442,0.6421462365406092,8,True
Soil-C,Soil,2,3,4,OLS_raw,0.5495755818816104,0.6421462365406092,8,True
Soil-C,Soil,2,3,5,OLS_raw,0.48810429955593215,0.6421462365406092,8,True
Soil-C,Soil,2,3,6,OLS_raw,0.35721101184235127,0.6421462365406092,8,True
